1039.94, 256, 0.0, 0.4, 0.4, 158, 53, 53, 52
1043.24, 256, 0.0, 0.4, 0.4, 159, 53, 53, 53
1046.65, 256, 0.0, 0.4, 0.4, 154, 52, 51, 51
1050.00, 256, 0.0, 0.4, 0.4, 156, 52, 52, 52
1053.27, 256, 0.0, 0.5, 0.5, 137, 45, 45, 47
1056.61, 256, 0.0, 0.5, 0.5, 135, 44, 46, 45
1059.86, 256, 0.0, 0.5, 0.5, 138, 46, 46, 46
1063.04, 256, 0.0, 0.5, 0.5, 141, 47, 47, 47
1066.11, 256, 0.0, 0.5, 0.5, 146, 48, 49, 49
1069.65, 256, 0.0, 0.6, 0.6, 128, 43, 42, 43
1072.99, 256, 0.0, 0.6, 0.6, 133, 45, 44, 44
1076.43, 256, 0.0, 0.6, 0.6, 131, 43, 44, 44
1079.94, 256, 0.0, 0.6, 0.6, 127, 43, 42, 42
1083.41, 256, 0.0, 0.6, 0.6, 129, 43, 43, 43
1086.54, 256, 0.0, 0.8, 0.8, 119, 39, 40, 40
1089.77, 256, 0.0, 0.8, 0.8, 115, 38, 38, 39
1093.12, 256, 0.0, 0.8, 0.8, 111, 37, 37, 37
1096.25, 256, 0.0, 0.8, 0.8, 118, 39, 40, 39
1099.36, 256, 0.0, 0.8, 0.8, 120, 40, 40, 40
1102.79, 256, 0.0, 1.0, 1.0, 108, 36, 36, 36
1106.11, 256, 0.0, 1.0, 1.0, 111, 37, 37, 37
1109.44, 256, 0.0, 1.0, 1.0, 111, 37, 37, 37
1112.77, 256, 0.0, 1.0, 1.0, 111, 37, 37, 37
1116.27, 256, 0.0, 1.0, 1.0, 105, 35, 35, 35
1119.34, 256, 0.5, 0.0, 0.0, 1026, 342, 342, 342
1122.38, 256, 0.5, 0.0, 0.0, 1035, 345, 345, 345
1125.45, 256, 0.5, 0.0, 0.0, 1026, 342, 342, 342
1128.50, 256, 0.5, 0.0, 0.0, 1033, 344, 345, 344
1131.55, 256, 0.5, 0.0, 0.0, 1033, 344, 344, 345
1134.71, 256, 0.5, 0.2, 0.2, 237, 79, 79, 79
1137.79, 256, 0.5, 0.2, 0.2, 243, 81, 81, 81
1141.05, 256, 0.5, 0.2, 0.2, 230, 77, 77, 76
1144.36, 256, 0.5, 0.2, 0.2, 225, 75, 75, 75
1147.56, 256, 0.5, 0.2, 0.2, 234, 78, 78, 78
1151.01, 256, 0.5, 0.4, 0.4, 152, 51, 50, 51
1154.37, 256, 0.5, 0.4, 0.4, 156, 52, 52, 52
1157.72, 256, 0.5, 0.4, 0.4, 156, 52, 52, 52
1161.04, 256, 0.5, 0.4, 0.4, 156, 52, 52, 52
1164.40, 256, 0.5, 0.4, 0.4, 157, 52, 52, 53
1167.59, 256, 0.5, 0.5, 0.5, 140, 46, 47, 47
1170.83, 256, 0.5, 0.5, 0.5, 138, 46, 46, 46
1173.92, 256, 0.5, 0.5, 0.5, 145, 49, 48, 48
1177.08, 256, 0.5, 0.5, 0.5, 141, 47, 47, 47
1180.24, 256, 0.5, 0.5, 0.5, 142, 48, 47, 47
1183.62, 256, 0.5, 0.6, 0.6, 133, 44, 44, 45
1186.94, 256, 0.5, 0.6, 0.6, 135, 45, 45, 45
1190.26, 256, 0.5, 0.6, 0.6, 135, 45, 45, 45
1193.73, 256, 0.5, 0.6, 0.6, 130, 43, 43, 44
1197.01, 256, 0.5, 0.6, 0.6, 136, 45, 46, 45
1200.18, 256, 0.5, 0.8, 0.8, 117, 39, 39, 39
1203.72, 256, 0.5, 0.8, 0.8, 125, 42, 41, 42
1207.33, 256, 0.5, 0.8, 0.8, 123, 41, 41, 41
1210.46, 256, 0.5, 0.8, 0.8, 119, 39, 40, 40
1213.52, 256, 0.5, 0.8, 0.8, 121, 40, 40, 41
1216.77, 256, 0.5, 1.0, 1.0, 114, 38, 38, 38
1219.99, 256, 0.5, 1.0, 1.0, 114, 38, 38, 38
1223.30, 256, 0.5, 1.0, 1.0, 111, 37, 37, 37
1226.78, 256, 0.5, 1.0, 1.0, 107, 36, 35, 36
1229.85, 256, 0.5, 1.0, 1.0, 96, 32, 32, 32
1232.89, 256, 1.0, 0.0, 0.0, 960, 320, 320, 320
1235.94, 256, 1.0, 0.0, 0.0, 961, 320, 321, 320
1238.99, 256, 1.0, 0.0, 0.0, 961, 321, 320, 320
1242.04, 256, 1.0, 0.0, 0.0, 958, 320, 319, 319
1245.08, 256, 1.0, 0.0, 0.0, 960, 320, 320, 320
1248.23, 256, 1.0, 0.2, 0.2, 251, 87, 82, 82
1251.37, 256, 1.0, 0.2, 0.2, 238, 80, 79, 79
1254.46, 256, 1.0, 0.2, 0.2, 242, 80, 81, 81
1257.71, 256, 1.0, 0.2, 0.2, 229, 77, 76, 76
1260.97, 256, 1.0, 0.2, 0.2, 230, 76, 77, 77
1264.30, 256, 1.0, 0.4, 0.4, 157, 53, 52, 52
